image_id,class_name,x_min,y_min,x_max,y_max
5ca63942b0365ee7a3b26b6453f4076d,Lung Opacity,90.58971101047418,201.01990508861846,117.32156751461798,219.11579882773097
5ca63942b0365ee7a3b26b6453f4076d,Pleural thickening,231.713205338998,83.1284133161179,248.6805787726462,93.48426097069101
9ffba960315efc66943dc8e69906f999,Pulmonary fibrosis,113.13922140343736,115.52346058683831,152.1783934806477,140.25490288594074
9ffba960315efc66943dc8e69906f999,Lung Opacity,130.33648421697274,131.9463181688209,160.6688988910999,153.65801674356163
0c6036df3708fe77c1c76498240d6774,Aortic enlargement,170.07320852817386,114.45869297163992,255.47229110265437,194.95191122071515
f5de7e513d2c4085e8b7fd6b5e5db57a,Cardiomegaly,110.42248539442848,169.09981445323842,291.92375714847213,238.10029792998236
f5de7e513d2c4085e8b7fd6b5e5db57a,Aortic enlargement,170.79790843657935,76.3991649127434,235.67336300982225,137.5995937355945
f5de7e513d2c4085e8b7fd6b5e5db57a,ILD,43.67201768323057,84.33722417832169,121.05791628580948,201.200039375028
f5de7e513d2c4085e8b7fd6b5e5db57a,Lung Opacity,53.44911654145205,153.97023948388747,81.38329128612668,174.37433234086717
b9182fc1e8c26b2642e8cb47ead586c7,Pulmonary fibrosis,296.2959404023163,191.95103453227733,327.4056070628737,204.2302534842165
b9182fc1e8c26b2642e8cb47ead586c7,Pleural thickening,261.24834125308075,246.2381077934819,297.4773201489198,263.6875241988691
b9182fc1e8c26b2642e8cb47ead586c7,ILD,240.00360778056069,177.17833977418866,308.4037368396495,234.45131253971454
eeca313945bafd566ba7fe6a22083c8f,Pulmonary fibrosis,57.92923178356134,73.86945366544617,121.53694816186075,135.22176353268023
eeca313945bafd566ba7fe6a22083c8f,Infiltration,68.53051784661125,91.79889581842782,104.09612270329481,126.2570424561894
1c23c0b48f19721b171febe638673eec,Calcification,205.78604238464766,82.93266724652192,233.5134657034978,110.31381583773373
1c23c0b48f19721b171febe638673eec,Pulmonary fibrosis,235.5969909435241,58.38920597873802,265.3042755007091,112.73808990771936
1c23c0b48f19721b171febe638673eec,Pleural thickening,220.77212869916238,30.9768347921872,270.0655846856646,44.99137274460094
1c23c0b48f19721b171febe638673eec,Mediastinal shift,182.14786583317644,54.80148101073583,212.65935143525857,118.2153006162369
1c23c0b48f19721b171febe638673eec,Calcification,220.90306524857243,41.06923197939229,239.43018895090285,73.91745852987553
1c23c0b48f19721b171febe638673eec,Other lesion,267.22087450439847,47.63887728948898,312.5803842583798,104.97396363215064
1c23c0b48f19721b171febe638673eec,Atelectasis,210.68120389556253,36.58992835887188,242.62452062371838,76.00780021945175
abe3e3c83a7dc58474450b601e20cffb,Cardiomegaly,128.77250087812246,212.47102342786678,342.9485339396174,280.6535141800246
abe3e3c83a7dc58474450b601e20cffb,Aortic enlargement,173.77225250540465,105.93588162762019,260.9236702139385,182.64118372379778
a2887b486dd81a8f4f9086a97b87ee44,Cardiomegaly,121.982268620154,213.4050850661106,288.9021164717015,308.088226145717
a2887b486dd81a8f4f9086a97b87ee44,Enlarged PA,220.8378272791485,156.91710699631972,247.8841737169489,197.48662665302027
a2887b486dd81a8f4f9086a97b87ee44,Enlarged PA,102.80077021178545,185.65312992208803,126.87967246909915,225.64859468847348
a2887b486dd81a8f4f9086a97b87ee44,Calcification,212.14435878128407,175.26998493625567,229.04832530490933,190.7250400435702
f064fef0a9542fb09bec9faa70a718d6,Pleural thickening,282.40309339280105,58.452600676786005,317.1982822235988,77.19224669567285
f064fef0a9542fb09bec9faa70a718d6,Pulmonary fibrosis,314.8562983599874,92.9004793879751,338.6107061194744,115.22270479282562
f064fef0a9542fb09bec9faa70a718d6,Pulmonary fibrosis,102.8089440927947,66.83871085507498,168.69380899735353,134.6342890257978
f064fef0a9542fb09bec9faa70a718d6,Pleural thickening,79.3991110431358,67.95368991337492,114.40372060583124,105.57191938964606
f064fef0a9542fb09bec9faa70a718d6,Mediastinal shift,173.49082306756992,83.84414803877661,215.6651761918771,150.42688324866066
f064fef0a9542fb09bec9faa70a718d6,Aortic enlargement,187.54894077567226,108.08894835976703,264.8685881702354,172.13864473014462
8d8830c35ca3c9b01c3dd33eb4fabc00,Atelectasis,274.5524877394895,221.53643991862134,328.1401526620366,241.5836239184231
8d8830c35ca3c9b01c3dd33eb4fabc00,Consolidation,142.26248495179172,103.3933660491366,175.4527942179643,148.6053621361276
8d8830c35ca3c9b01c3dd33eb4fabc00,ILD,109.93426527957837,95.85601715063304,149.2575877407281,147.90159099627238
8d8830c35ca3c9b01c3dd33eb4fabc00,ILD,124.20778634811445,210.8523116941107,168.08758452484958,235.3162699696356
8d8830c35ca3c9b01c3dd33eb4fabc00,Infiltration,276.8656243548512,73.11017376624247,312.71924189295834,118.60186053502352
8d8830c35ca3c9b01c3dd33eb4fabc00,ILD,239.95688555462556,108.34800331325309,284.57607973939037,170.2619116114359
c0a744921a7e56527df34fe1bd869f10,Calcification,86.55669114999809,111.4794454368102,92.77059808886273,116.84679671950288
c0a744921a7e56527df34fe1bd869f10,Lung Opacity,261.52805578647747,173.28803708210108,319.2290177058628,207.42103592050125
735ea124180d108f676db6adb5b1ba98,Cardiomegaly,162.97939236533958,190.5170397597088,328.774026528611,266.57574517062613
d3402dc78261931dde321771b5319d91,Lung Opacity,271.20806246607356,130.10096906897968,285.9925283801243,143.91111005431125
d3402dc78261931dde321771b5319d91,Nodule/Mass,248.17072039871866,98.75375867463543,254.9797198763469,105.6643850101387
d3402dc78261931dde321771b5319d91,Nodule/Mass,259.8578090543492,109.42457875151548,264.7358982323515,113.99778735589265
330c8fe642a041f281f7e7cad8ac2f7c,Infiltration,120.63098949357726,73.44401355875966,173.9318960743233,122.37065448540059
330c8fe642a041f281f7e7cad8ac2f7c,Infiltration,226.32939745878562,74.92663904138514,285.0507352172347,125.33590545065157
330c8fe642a041f281f7e7cad8ac2f7c,Lung Opacity,120.63098949357722,120.88802900277511,195.6136207851353,223.93050004524616
330c8fe642a041f281f7e7cad8ac2f7c,Other lesion,192.0,103.83783595258205,230.84642344020477,149.799225913972
330c8fe642a041f281f7e7cad8ac2f7c,ILD,89.91521281992695,220.9652490799952,155.86379214864672,285.4594575742037
739933ba1ccf7631b311a2030dc76f8e,Cardiomegaly,151.59080534974953,155.4496979291674,299.5668553176546,229.30460051968296
8d677aa2749132774b4bb1400351e097,No finding,,,,
9d3db915dfabc8a9ac9cda6223856b90,Pleural effusion,3.636842143821269,199.4336083485282,86.04279534231992,298.80308691783307
9d3db915dfabc8a9ac9cda6223856b90,ILD,48.044349534048436,150.54053865528476,149.61711813692799,223.93050004524616
9d3db915dfabc8a9ac9cda6223856b90,ILD,227.07548843840448,194.2779903927365,347.6474799454198,316.5945927093388
9d3db915dfabc8a9ac9cda6223856b90,Atelectasis,46.58287084911491,213.55212166686778,145.9634214245942,260.99613711088324
7468f45287e2ad4f1375f721fbe92202,Pleural thickening,118.49005003250248,51.361923187169864,136.1850526846998,56.54936845191363
7468f45287e2ad4f1375f721fbe92202,Pleural thickening,228.6324134798532,55.90093779382067,247.7719061444748,64.97896700712225
3ad9881c5d75a15454c6c9336362fd46,Nodule/Mass,113.66015999513085,78.37500929351847,130.5160326509927,91.69241678392089
3ad9881c5d75a15454c6c9336362fd46,Pleural thickening,110.66422223026584,55.17775340310286,128.0412460612199,69.15715813197426
3ad9881c5d75a15454c6c9336362fd46,Pleural thickening,264.9440148915741,54.78943660507865,292.18367386982646,73.04032611221632
269af0bfa0e3246aa7b7330a3c510030,Cardiomegaly,118.93774105392444,202.14689150486632,300.70954764440444,281.4940250064336
269af0bfa0e3246aa7b7330a3c510030,Calcification,202.62719994119504,103.51412268334084,229.7538464873172,126.6562184875482
269af0bfa0e3246aa7b7330a3c510030,ILD,56.99730258634376,63.01231085061125,164.17538477812457,157.25208518065358
269af0bfa0e3246aa7b7330a3c510030,Lung Opacity,51.29249834690651,149.6618435853394,115.33079249217688,166.65280033181423
269af0bfa0e3246aa7b7330a3c510030,Lung Opacity,7.475730102743729,168.98103349209214,67.8982078766025,286.22488242823584
269af0bfa0e3246aa7b7330a3c510030,Pulmonary fibrosis,231.38547554828784,73.6102614461648,257.761856272468,92.10530215301021
7324a6d2f3cdb80878587b427f6df871,Aortic enlargement,149.1025746077453,139.5254069435185,203.1273011736586,194.11113199456662
7324a6d2f3cdb80878587b427f6df871,Calcification,178.4405055905591,154.9213806758654,191.32057285130668,167.5180864568765
7324a6d2f3cdb80878587b427f6df871,Pulmonary fibrosis,177.38680705176384,102.9632267205855,199.33043074146954,130.7694478493534
7324a6d2f3cdb80878587b427f6df871,Pleural thickening,175.39722184722152,92.96505515138793,189.60854473680916,110.8943443353495
7324a6d2f3cdb80878587b427f6df871,Pleural thickening,257.79990272921646,272.6048862688156,272.45404014119515,289.80298193551386
7324a6d2f3cdb80878587b427f6df871,Other lesion,121.68587669637506,315.9377739323079,185.69530801011697,343.3489606958471
ec6c4e81b448275577d3e4a74acbe443,Aortic enlargement,188.41506555253446,112.70857458658908,255.3461087212857,171.96653975031106
cd8e284f5176149d71416ca70f4246fa,Aortic enlargement,205.50720343323854,128.48469392033374,283.9291838313274,198.08905885214554
cd8e284f5176149d71416ca70f4246fa,Consolidation,103.80990245102862,147.79367249409532,137.3235749420863,199.22119809339077
cd8e284f5176149d71416ca70f4246fa,ILD,97.57039623283201,123.53584908090271,162.61558588900357,231.26605875735655
cd8e284f5176149d71416ca70f4246fa,Pleural effusion,85.99584198441364,234.41646002314647,139.39050663118363,265.80123395383436
cd8e284f5176149d71416ca70f4246fa,Pleural thickening,83.04647610304771,179.82116350865502,95.20447349771028,239.68053833570968
cd8e284f5176149d71416ca70f4246fa,Pleural thickening,346.6089849910502,209.81898900751824,366.71789445586916,285.49548975803515
642719d5349009d7f20e33a5c65752e1,Consolidation,78.21042910983188,191.64373314941696,137.58298590772904,239.22512531759594
642719d5349009d7f20e33a5c65752e1,Atelectasis,60.73159229549768,200.75021968878139,91.80507996542515,206.89709810285237
642719d5349009d7f20e33a5c65752e1,Aortic enlargement,164.14130102,102.97774890469715,241.31447391433977,176.00941775061324
3297d4a571f2259e8699427999a79121,Cardiomegaly,143.43770897187585,234.28743565682367,335.4617815986216,310.336456071911
3297d4a571f2259e8699427999a79121,Calcification,224.94432972711326,158.67800495511827,241.98243689063742,174.06364492348857
21764c704337db3cee5beb063a7f84f8,Pleural thickening,15.012859739507668,153.41561324207274,45.62923110940087,250.50135048582868
21764c704337db3cee5beb063a7f84f8,Cardiomegaly,114.44642068134199,165.1651455067957,292.4360238038295,249.33186890284904
21764c704337db3cee5beb063a7f84f8,Infiltration,38.42111663174852,55.182578380020175,140.34594447594128,152.764476879223
21764c704337db3cee5beb063a7f84f8,Consolidation,91.28740384715175,60.573606031122885,154.96038695236285,92.71814483289093
21764c704337db3cee5beb063a7f84f8,Infiltration,236.05504261655176,40.084940199686294,283.24392482466703,84.55393522623166
21764c704337db3cee5beb063a7f84f8,ILD,259.61132539499863,99.25660919821064,311.8194975394179,222.17884706736191
21764c704337db3cee5beb063a7f84f8,Consolidation,55.585815361141336,94.94208305682916,121.53439468986109,129.78378189852802
21764c704337db3cee5beb063a7f84f8,Consolidation,20.353012706071862,131.2664073811535,143.21611940067302,208.36293247767858
c8af1a93bf0142d9f7f2e3394b2d8e08,Aortic enlargement,198.39938422330533,100.79573340994332,261.7280866634644,163.73108987221318
c8af1a93bf0142d9f7f2e3394b2d8e08,Cardiomegaly,153.16459676604893,178.52089864084658,317.5832155237289,254.04332639557046
33d6c3efe631dbef8424df136efa9412,Lung Opacity,53.873446198496374,56.340410407492925,119.53915653615663,104.18432557043499
b38be7898a845062393e06bb52cefc2d,Aortic enlargement,147.25617028197797,108.89595821007136,261.38659858590563,200.08411869747852
2fcfb42d501dd9e3ca9fb94b532cf4de,Cardiomegaly,156.77756293436295,180.19304830779438,320.1367969111968,318.0772181919643
a73dcf600646ab4aa44b173947fcd250,Aortic enlargement,145.76940775288503,91.14844213906103,270.1446778493618,198.31955473081783
a73dcf600646ab4aa44b173947fcd250,Calcification,215.9601059979938,100.83340874798901,234.87048354011887,132.12185305341424
a73dcf600646ab4aa44b173947fcd250,Cardiomegaly,125.37789068171068,215.99475812076093,327.57409543805176,289.04769886752587
36fc763ac49338f190eeb00404783331,Cardiomegaly,117.8226803214372,169.85696670776818,312.64985730850583,257.9260172626387
36fc763ac49338f190eeb00404783331,Aortic enlargement,184.85037882616265,79.42046855733662,246.06901012714525,159.91368680641185
6e735c0945a973a1cc5f091eea115292,Nodule/Mass,95.60255499976573,127.40888289212067,108.35856232970833,141.65696984020943
6e735c0945a973a1cc5f091eea115292,ILD,281.2511313549769,105.18655517080444,329.51783360073557,210.27913632049123
6e735c0945a973a1cc5f091eea115292,Nodule/Mass,281.81281815068536,255.94304412443634,314.3458876000575,283.1969091199586
6e735c0945a973a1cc5f091eea115292,Infiltration,69.84145192047642,221.69924464742903,137.458146838356,275.43157985391565
6e735c0945a973a1cc5f091eea115292,ILD,94.85627966348956,138.20541597255806,158.26891616245948,216.75278009632265
6e735c0945a973a1cc5f091eea115292,Aortic enlargement,171.79590680759745,170.04188692935313,257.41472260162027,210.93788221141887
548cf3241eba5f1482caac5fbc0b9fee,Pleural thickening,124.71643106777216,34.39185277319591,172.7259648139844,50.20398280822339
548cf3241eba5f1482caac5fbc0b9fee,Pleural thickening,255.4262765612065,37.08066679727972,310.31485865556374,65.10939819454045
548cf3241eba5f1482caac5fbc0b9fee,Pleural thickening,317.53697176841246,311.7062181355546,349.83999086799963,337.4765485748347
98734f45cdc062d160228410a8da696d,Pulmonary fibrosis,129.0659303661797,122.98610739195185,191.20040006097975,186.034319288146
98734f45cdc062d160228410a8da696d,Lung Opacity,274.41030656754447,152.95996610244634,313.62655495974474,204.2763952253256
98734f45cdc062d160228410a8da696d,Infiltration,270.9678288384206,215.90054252661594,326.05174539963156,294.531782197963
98734f45cdc062d160228410a8da696d,Aortic enlargement,198.3728233705467,150.1823341420923,263.06785092482414,224.65349919346068
98734f45cdc062d160228410a8da696d,Calcification,241.7903751958618,169.4470756804772,250.4163788697655,176.9229455311937
98734f45cdc062d160228410a8da696d,Rib fracture,268.03037820090435,124.9959839046311,290.74097181532807,164.55637278136925
98734f45cdc062d160228410a8da696d,Rib fracture,275.8942060248732,217.0643545439599,301.8794529231995,274.8332092187515
98734f45cdc062d160228410a8da696d,Rib fracture,267.1396815651792,162.70726425296144,283.99584457985844,204.84767178965956
e58fe7f6d0a7b6885789d418252279ff,ILD,276.8805014871715,171.59436196426051,327.5439678616492,261.39121362319656
e58fe7f6d0a7b6885789d418252279ff,Nodule/Mass,86.37109798777068,167.3094398933606,155.4399791686119,236.9261244940102
e58fe7f6d0a7b6885789d418252279ff,ILD,68.91594667215226,117.19215231771217,145.79886712335787,251.3249696115418
e58fe7f6d0a7b6885789d418252279ff,Atelectasis,70.84380612231573,199.92151633110146,101.60386317445533,209.86807347129263
e58fe7f6d0a7b6885789d418252279ff,Pulmonary fibrosis,250.519675240929,183.80858842767094,305.0770522901093,218.84842499559738
db33c9ee0173a3be32fcd0bc781b161f,Pulmonary fibrosis,119.46298002886998,149.23523631063028,147.68111377676792,172.9790530152767
db33c9ee0173a3be32fcd0bc781b161f,Pulmonary fibrosis,255.29264078146338,140.2086613650622,276.8149461824025,164.14870795982966
72a272f0770ae72999e9afa93a5bf024,Aortic enlargement,162.7013847364956,88.57009396970612,252.12576721193844,170.08557312990223
72a272f0770ae72999e9afa93a5bf024,Pleural effusion,12.98635525272248,215.79518761225526,122.64249846921577,269.88489808303956
7882ac9a9fa79ddd245f540d6f6e4af5,Aortic enlargement,171.00225637702553,92.17863928479777,268.0352910517773,185.18923339147418
0e109d0f36cc8d66a4cac6bf50de3069,Pleural thickening,86.99724822876937,48.43122555100791,140.1745463193817,64.31351191407083
0e109d0f36cc8d66a4cac6bf50de3069,Pleural thickening,199.73312018086756,56.56144357019488,249.6016086125085,68.28408350483653
0e109d0f36cc8d66a4cac6bf50de3069,Pulmonary fibrosis,111.1872753754449,61.347199219536314,144.09082761647167,96.44432160996487
f6c2af19972fcdff152db631020f4784,Pleural thickening,30.01563580224058,276.7108141763755,47.26575667142655,299.5109739339081
f6c2af19972fcdff152db631020f4784,Lung Opacity,141.08005960749085,108.70223545561053,168.39684214654946,173.4531274000458
df6b1459ece82fe12a8af9d1e17d93a9,No finding,,,,
080fd678b461536e6e1b5d9b17093cdb,Aortic enlargement,192.69121166622813,88.77241427646854,259.5341482807373,157.05943967513312
080fd678b461536e6e1b5d9b17093cdb,Calcification,217.21631790608404,105.73543332454445,248.47380625099842,134.44208094436524
080fd678b461536e6e1b5d9b17093cdb,Other lesion,298.48578760286136,71.8093952283926,324.4535471509441,95.73160157824326
7849964d63a43175008dd8a127175e19,Aortic enlargement,136.41736656924633,88.55274425624458,226.47128757208145,168.1995115119554
7849964d63a43175008dd8a127175e19,Cardiomegaly,99.9753129338578,174.81278099528154,256.25565833177404,222.54333465754868
7849964d63a43175008dd8a127175e19,ILD,51.96991535647097,133.69549681634058,98.57369548634286,201.84092584017978
7849964d63a43175008dd8a127175e19,ILD,237.68422715220098,138.00849865329243,284.28800728207295,198.96559128221188
8bfad13f75648d94cdc8fc5f988f701f,Cardiomegaly,120.75,195.53279999999998,273.0,257.28
8bfad13f75648d94cdc8fc5f988f701f,Cardiomegaly,118.89093612278035,205.53899141446678,278.0022923350616,264.3087146351948
360dbf51ef9e2c43f06cf3a853dffa3c,Aortic enlargement,188.13205258938356,95.7339500784695,237.221630629954,149.85835663602154
d1e34fe038f6601b7d2429236d874f52,Aortic enlargement,178.83216216287698,121.77593946384238,258.1693527761024,205.01463118112613
d1e34fe038f6601b7d2429236d874f52,Cardiomegaly,126.30115830115832,224.6718127865589,327.89760406198764,293.61389772864385
823c23eae7b2fdf7f2694b8417f961b5,Pleural thickening,228.3876026830156,62.55605908054646,245.9309811632617,69.65376182446282
823c23eae7b2fdf7f2694b8417f961b5,Lung Opacity,237.70937489137233,197.59338133360905,279.831336582417,234.07405476793608
823c23eae7b2fdf7f2694b8417f961b5,Other lesion,249.99737489137235,207.83338133360905,274.57337489137234,229.84938133360905
a7c42a5d0723d41c389b35c2c3251f88,Aortic enlargement,184.37044431968772,44.17425575324882,248.6866211686464,113.06267266256005
68c57d93f9fcc74a760de0a64c6bc883,Infiltration,105.05550097007902,37.96674258236074,154.44774822944626,84.80481394251359
ed5e9cc04c7d2b3b3a6f8d9517f2f288,Pleural thickening,203.89150705095645,78.0088476842233,244.8417785441692,87.60965207663554
ed5e9cc04c7d2b3b3a6f8d9517f2f288,Pulmonary fibrosis,208.46429489343254,144.52023304767974,264.21957312114074,190.9794890646799
95108d231a9fd10ed3d5594c3e7f41e1,Aortic enlargement,187.0880627756781,115.72600545074343,259.57246416287626,182.45614416781277
b249fedbd224f8bc77f9977e94d1326e,Calcification,265.56162251785577,65.85863043284398,275.6313583234165,77.60814947675446
b249fedbd224f8bc77f9977e94d1326e,Calcification,125.56773448932829,83.88806482781006,141.28634647849628,96.24531761537108
b249fedbd224f8bc77f9977e94d1326e,Pleural thickening,249.10620059169548,53.50137764528296,282.50825106867745,59.57871508178838
b249fedbd224f8bc77f9977e94d1326e,Pulmonary fibrosis,242.47491115876525,59.57871508178838,290.858763687923,93.00407098256818
b249fedbd224f8bc77f9977e94d1326e,Pulmonary fibrosis,95.6041303849768,63.4276954582418,164.12745452525604,119.33919987409165
bdd762b3c87ea8261290c6f2825ddcf0,Nodule/Mass,47.33590102902458,223.7330269639433,95.58620842264929,259.85220879658885
18d6003908775a049bc2c25e5c68c925,Aortic enlargement,202.0729264991976,122.6185414863315,276.63857710161835,204.80579178815466
18d6003908775a049bc2c25e5c68c925,Pleural thickening,131.33028035137588,73.34536709465876,159.19036707609257,86.77401609499168
7199ee845675a788a07d629d325a431a,Cardiomegaly,155.1444032803846,204.9093133050382,350.39451271570016,287.5611024415118
7199ee845675a788a07d629d325a431a,Enlarged PA,236.9992066430423,146.0926622074083,291.8982387475539,179.4517355664817
7199ee845675a788a07d629d325a431a,Calcification,232.90997149230898,115.02549261912316,251.7242218661616,146.36429600003606
7199ee845675a788a07d629d325a431a,ILD,340.7783403023976,211.79696239974433,361.6830629400116,228.67170268177438
7199ee845675a788a07d629d325a431a,ILD,68.59885156066234,98.49513479182843,151.79964765836633,250.71217978483398
a3a42d483cf9c22b5e8641bcef210029,Consolidation,65.87528428624324,136.1659722694349,151.35473634103778,208.19982276308792
a3a42d483cf9c22b5e8641bcef210029,Consolidation,256.56021579309254,85.79643771372263,349.93007880679113,232.5721781932713
a3a42d483cf9c22b5e8641bcef210029,ILD,52.7245993547364,79.83875083078891,149.38213360131175,130.2082853865012
a3a42d483cf9c22b5e8641bcef210029,Infiltration,270.36843497117474,93.3789482920019,365.05336647802403,228.78092290413167
0e48bfb79ac12bbcce9b66cc9f14544c,Pleural thickening,241.7417684239865,78.92081938046998,287.32419547123914,94.55227977542243
0e48bfb79ac12bbcce9b66cc9f14544c,Aortic enlargement,139.947086136723,118.68218892451686,263.20437303234894,224.34809937936137
915e148ea37918f74554937db82e0bef,ILD,70.77110765053276,131.05363352157374,141.92276107157087,289.4649581890855
915e148ea37918f74554937db82e0bef,Infiltration,79.51538483137108,186.09116618650077,140.03868700952128,278.9507128685416
915e148ea37918f74554937db82e0bef,Consolidation,275.3991693073234,179.51318531368292,320.93364380726507,212.26355645319845
915e148ea37918f74554937db82e0bef,ILD,259.99703488227306,123.75372212447475,316.13949881331246,222.93051779549512
fec9ed851b88f98a1c964179c5340d54,Nodule/Mass,44.65945418878157,237.42402287196364,67.44010075715562,253.6844764128114
fec9ed851b88f98a1c964179c5340d54,Other lesion,73.4970596049977,53.33670123818749,166.89126681875362,223.69836593256647
0d825340b08e816f7d8f28c7c7809a31,Pleural thickening,191.03286437609847,34.379479311498876,211.21899616791498,54.92883382541015
0d825340b08e816f7d8f28c7c7809a31,Calcification,115.09455906402684,52.2249713893692,123.74575840337677,60.51681619322814
0d825340b08e816f7d8f28c7c7809a31,Nodule/Mass,238.30058970041944,159.26219931747298,323.18481736881506,212.681685171632
0b2105548746dc55aa03324d07e2a2ed,Lung Opacity,109.1596042671143,215.86522596170718,161.81667195391586,260.471479868812
0b2105548746dc55aa03324d07e2a2ed,Other lesion,120.86117486418132,227.14496832902105,154.01562488920456,251.75531531225127
0b2105548746dc55aa03324d07e2a2ed,ILD,272.9815926260526,218.42880377246033,350.9920632731661,299.43786259225993
cb8fb8fcb4cc5eaa943063e6e318033a,Aortic enlargement,195.79745151511025,110.05929522895286,268.0133146432031,181.4909248136291
cb8fb8fcb4cc5eaa943063e6e318033a,ILD,292.50494268296995,211.00740814344786,330.8733325524523,254.32461097451616
cb8fb8fcb4cc5eaa943063e6e318033a,Cardiomegaly,151.90799531203106,209.07885557035712,313.673115552349,266.6953714402999
cb8fb8fcb4cc5eaa943063e6e318033a,Nodule/Mass,87.43467788345606,234.27446423947424,141.33841856035704,260.16015576232917
55a3c0036c2d994975cfd350a79cf69e,Cardiomegaly,134.1629023248897,207.88877193142667,297.43763030420683,277.5696902696838
1fae839a73abec3f3d7436fa2bce4630,Pulmonary fibrosis,95.81580714244663,56.83018059370583,159.8312093626394,88.13848954820251
1fae839a73abec3f3d7436fa2bce4630,Pulmonary fibrosis,290.26247857777497,208.3984734549974,342.7362530969635,281.903555074119
1fae839a73abec3f3d7436fa2bce4630,Pleural effusion,337.6274125437534,295.58161553753206,356.09582110831326,313.17384843995933
1fae839a73abec3f3d7436fa2bce4630,Calcification,225.47693600574743,111.33612665458982,243.39435054439517,134.89809258600224
1fae839a73abec3f3d7436fa2bce4630,ILD,50.15498110611444,227.53136514145766,136.68140017652388,270.8202853840433
a8be2c2f3cca4561d6d849412dfac1e5,ILD,266.98263129155805,188.3474884622346,373.58444445305037,249.13513324987937
e0f515ce8c2f2788d36dbbcee022a14d,Nodule/Mass,95.66346963151018,95.07835018246118,114.15821422299928,112.48516862150974
e0f515ce8c2f2788d36dbbcee022a14d,Nodule/Mass,101.82838449533986,116.11158912964488,112.34500396893172,126.62820860323671
3600f42e5ab24a48e561618b5ecc125e,Cardiomegaly,135.3139609159755,170.39914738498797,283.8187861050965,254.8984039416365
3600f42e5ab24a48e561618b5ecc125e,Lung cavity,102.58427904863635,189.31088575719025,128.47492291384492,212.64877566331222
3600f42e5ab24a48e561618b5ecc125e,Infiltration,85.48668404330992,173.2157892702096,149.48053963467456,217.87968202158098
3600f42e5ab24a48e561618b5ecc125e,ILD,232.52600108911716,81.87611670659425,303.84739739705026,145.0493704179934
46b04770c972a6db13be05221cce609d,Aortic enlargement,191.90796010400345,65.02191156524682,261.97174156869704,127.40339363472718
46b04770c972a6db13be05221cce609d,ILD,50.97041126172969,61.35241261998327,143.71379828724892,173.43892585712453
46b04770c972a6db13be05221cce609d,ILD,254.68186835271737,53.346233103044604,337.70542442359704,193.1207838362654
652bd062cf5ccabe5e120d5fecfd46b0,Aortic enlargement,153.77943070251882,99.74191541160042,260.78969551080314,207.80584954262957
d2237da4e95c5f126e951a849e27432e,Other lesion,92.44158135889505,213.80792772386877,255.8939057063535,268.54632390726675
d2237da4e95c5f126e951a849e27432e,ILD,305.54524117994896,209.76089198529894,340.6971774049853,242.80134490308058
d2237da4e95c5f126e951a849e27432e,Other lesion,225.6080753776119,135.51225547528514,241.66501245139813,147.00615998041002
558b20219d89e3918384de0ffffaec60,Cardiomegaly,106.15431520712983,214.86084274013578,257.43926922386527,265.7210976970523
558b20219d89e3918384de0ffffaec60,Aortic enlargement,133.12361940366165,98.47365465268014,200.1616041207549,153.82853679183586
558b20219d89e3918384de0ffffaec60,Calcification,178.329310247372,108.40914631868246,192.51712584818125,117.50668813483372
3bbdbcb655e1cedc451d96b4ab3cf4e0,Aortic enlargement,175.58319690262653,113.10084839711327,243.8656095722471,170.57457583846212
3bbdbcb655e1cedc451d96b4ab3cf4e0,Cardiomegaly,116.03834414807586,182.22465572522205,306.3229822984877,226.4949592949097
6182777129374eb463e2b20ed36b4011,Cardiomegaly,130.9199777941514,224.37250839681448,318.4829126544071,272.04932458741354
6182777129374eb463e2b20ed36b4011,Other lesion,181.74112388689127,112.63911094399944,227.80921315081366,178.45066703531728
6182777129374eb463e2b20ed36b4011,Pleural thickening,276.3065120798225,56.31517295452968,303.9862940979513,65.92620837749111
88e1a8afc53c842ef8b8f8d6a3aed32b,Pleural effusion,56.67574875650062,182.97843507333684,176.16426625179446,245.24127498434268
88e1a8afc53c842ef8b8f8d6a3aed32b,Atelectasis,98.51445814654416,185.59696572379966,154.89034622295873,204.21762812709116
eee52f4fd64d6f8a197abdf7ac27fd1f,Aortic enlargement,185.86878684824296,146.5782485709212,251.06642042087478,208.17237597214523
76a5bc377407669248eaf357b5a6aee3,Pleural effusion,35.127413127413085,212.3804356951818,72.46074646074642,239.5804356951818
76a5bc377407669248eaf357b5a6aee3,Aortic enlargement,178.46074646074638,95.04710236184849,235.12741312741304,132.3804356951818
b58e4a983569ccea8cffdc2366efb4bc,Cardiomegaly,170.50193050193047,152.76447687922294,303.9382239382239,232.0849401996863
b58e4a983569ccea8cffdc2366efb4bc,Calcification,205.98800487234766,82.00849598479479,230.4483527893176,109.49486632448267
b58e4a983569ccea8cffdc2366efb4bc,Calcification,173.45826382812987,72.93042871664102,184.30151084286916,85.03451840751273
83c6b5dc4e05ffc8df10c81110c43e24,Cardiomegaly,146.4546260180943,146.1836956568266,302.4735236558896,236.1836956568266
83c6b5dc4e05ffc8df10c81110c43e24,Calcification,226.90398606430472,75.71844469157561,239.6031986627299,95.21844469157561
6ae39ad5e196a92fbba5d134ef59463d,Cardiomegaly,120.90125350399323,121.62934174408785,317.0977944676575,222.4478745626207
